Timestamp,Longitude,Latitude,Altitude,Speed,Course
2024-04-16T07:38:17Z,4.34972191,50.81656424,148.66,6.04,0.26
2024-04-16T07:38:19Z,4.34979637,50.81666633,148.76,6.15,0.33
2024-04-16T07:38:21Z,4.34988984,50.81676093,148.4,5.88,0.39
2024-04-16T07:38:23Z,4.3499474,50.81684602,148.07,4.37,0.29
2024-04-16T07:38:32Z,4.3501098,50.8168981,145.42,3.23,1.62
2024-04-16T07:38:34Z,4.3502568,50.81687564,144.81,5.77,1.87
2024-04-16T07:38:36Z,4.35045568,50.81687119,143.7,6.65,1.64
2024-04-16T07:38:38Z,4.35070201,50.81685255,142.35,7.72,1.76
2024-04-16T07:38:41Z,4.3510569,50.81680759,140.1,7.72,1.83
2024-04-16T07:38:43Z,4.35131453,50.81677269,139,7.86,1.86
2024-04-16T07:38:46Z,4.3517056,50.81677479,137.48,8.18,1.73
2024-04-16T07:38:48Z,4.35192859,50.81676445,136.75,6.43,1.73
2024-04-16T07:38:50Z,4.35207245,50.81679956,135.79,3.12,1.67
2024-04-16T07:38:56Z,4.35216702,50.81687019,135.94,2.7,1.36
2024-04-16T07:38:58Z,4.35231913,50.81687414,135.99,5.47,1.61
2024-04-16T07:39:00Z,4.35252406,50.81685728,135.84,7.1,1.77
2024-04-16T07:39:02Z,4.35273753,50.81686025,135.4,7.2,1.72
2024-04-16T07:39:04Z,4.35297734,50.81683992,134.88,8.74,1.68
2024-04-16T07:39:06Z,4.35321854,50.81683675,134.18,8.18,1.66
2024-04-16T07:39:08Z,4.35340627,50.81682297,133.64,5.59,1.81
2024-04-16T07:39:14Z,4.3535803,50.81680887,134.03,4.36,2.15
2024-04-16T07:39:16Z,4.35370047,50.81669813,135.31,5.88,2.35
2024-04-16T07:39:18Z,4.35382404,50.81657615,136.55,6.23,2.46
2024-04-16T07:39:20Z,4.35393139,50.81650722,137.76,4.29,2.28
2024-04-16T07:39:23Z,4.35408026,50.81654259,138.68,3.88,0.49
2024-04-16T07:39:26Z,4.3541032,50.81663804,138.14,2.1,0.14
2024-04-16T07:39:30Z,4.35422233,50.81674171,136.39,5.83,0.67
2024-04-16T07:39:32Z,4.35435137,50.81680884,135.25,6.22,0.79
2024-04-16T07:39:34Z,4.35445894,50.81688153,134.88,5.06,0.68
2024-04-16T07:39:37Z,4.35460324,50.81696754,134.27,5,1.05
2024-04-16T07:39:39Z,4.35475994,50.81699534,133.56,5.76,1.2
2024-04-16T07:39:41Z,4.35492775,50.81703141,133.21,6.32,1.18
2024-04-16T07:39:43Z,4.35507533,50.8170812,133.05,5.76,1.02
2024-04-16T07:39:45Z,4.35518318,50.81714834,133.07,4.52,0.67
2024-04-16T07:39:49Z,4.35528698,50.81721131,132.99,1.51,1.85
2024-04-16T07:39:54Z,4.35546314,50.81719266,133.05,2.1,2.05
2024-04-16T07:39:57Z,4.35559536,50.81715886,132.76,3.47,2.1
2024-04-16T07:39:59Z,4.35577942,50.81708795,132.35,7.84,2.08
2024-04-16T07:40:01Z,4.35602558,50.81703455,131.95,8.77,2.04
2024-04-16T07:40:02Z,4.3561604,50.81700366,131.75,9.18,2.04
2024-04-16T07:40:03Z,4.35629309,50.81696902,131.67,9.52,2.03
2024-04-16T07:40:04Z,4.35642851,50.81692825,131.3,9.67,2.05
2024-04-16T07:40:05Z,4.35657983,50.81688697,130.66,9.88,2.03
2024-04-16T07:40:06Z,4.35671586,50.81685233,130.53,9.59,2.02
2024-04-16T07:40:08Z,4.35698923,50.81681064,128.99,8.43,1.93
2024-04-16T07:40:10Z,4.35720646,50.81679468,127.27,5.96,1.86
2024-04-16T07:40:13Z,4.3573533,50.81680793,125.82,2.47,1.17
2024-04-16T07:40:17Z,4.35754346,50.81680718,124.91,5.04,1.47
2024-04-16T07:40:19Z,4.35770329,50.81683204,124.39,6.42,1.29
2024-04-16T07:40:21Z,4.35792832,50.81686592,124.17,8.2,1.23
2024-04-16T07:40:23Z,4.3581435,50.81692729,124.32,8.37,1.18
2024-04-16T07:40:25Z,4.35833178,50.81698147,124.02,7.04,1.14
2024-04-16T07:40:27Z,4.35849835,50.81700665,124.03,6.14,1.22
2024-04-16T07:40:29Z,4.35863765,50.81704437,124.1,5.24,1.2
2024-04-16T07:40:31Z,4.35881248,50.81709529,124.33,6.74,1.21
2024-04-16T07:40:33Z,4.35901655,50.81713322,124.6,7.76,1.27
2024-04-16T07:40:35Z,4.35924464,50.81718153,124.67,7.94,1.23
2024-04-16T07:40:37Z,4.3594888,50.81724395,124.9,8.12,1.21
2024-04-16T07:40:39Z,4.35970396,50.81729499,125.25,6.82,1.24
2024-04-16T07:40:41Z,4.35985945,50.81733282,125.91,4.93,1.51
2024-04-16T07:40:44Z,4.3600065,50.81736918,126.26,6.23,1.28
2024-04-16T07:40:46Z,4.36020723,50.81743398,127.14,7.99,1.21
2024-04-16T07:40:48Z,4.3604315,50.81751012,127.88,8.22,1.07
2024-04-16T07:40:50Z,4.36068646,50.81755537,128.38,8.57,1.19
2024-04-16T07:40:52Z,4.36093364,50.81761507,128.49,8.78,1.18
2024-04-16T07:40:54Z,4.36117949,50.81770032,128.84,9.03,1.17
2024-04-16T07:40:55Z,4.36131837,50.81773837,129.15,9.29,1.2
2024-04-16T07:40:56Z,4.36145072,50.81777194,129.38,8.93,1.22
2024-04-16T07:40:58Z,4.36168414,50.81784179,130.02,8.71,1.2
2024-04-16T07:41:00Z,4.36192097,50.81789797,129.77,8.17,1.33
2024-04-16T07:41:02Z,4.36212274,50.81796392,129.47,7.78,1.07
2024-04-16T07:41:04Z,4.36231772,50.81803123,128.86,6.21,0.91
2024-04-16T07:41:06Z,4.36246515,50.8180716,127.92,4.79,0.92
2024-04-16T07:41:09Z,4.36263975,50.81811665,126.62,3.73,1.04
2024-04-16T07:41:12Z,4.3627963,50.81811378,126.62,4.2,1.88
2024-04-16T07:41:15Z,4.36298809,50.81810085,126.88,3.36,1.66
2024-04-16T07:41:18Z,4.36314896,50.81816043,128.06,3.77,0.58
2024-04-16T07:41:21Z,4.36325231,50.81827481,128.13,4.84,0.47
2024-04-16T07:41:23Z,4.36332945,50.81836001,128.4,5.14,0.63
2024-04-16T07:41:25Z,4.36344473,50.81844067,129.22,5.94,0.94
2024-04-16T07:41:28Z,4.36365135,50.81847459,128.99,4.71,1.58
2024-04-16T07:41:30Z,4.36379941,50.81847933,128.58,4.05,1.6
2024-04-16T07:41:33Z,4.36396868,50.81849886,128.34,3.32,1.45
2024-04-16T07:41:35Z,4.36411096,50.81850137,128.22,4.32,1.58
2024-04-16T07:41:37Z,4.36426261,50.81851137,128.01,4.32,1.6
2024-04-16T07:41:40Z,4.36443094,50.81853,127.71,2.3,1.45
2024-04-16T07:41:44Z,4.3645827,50.81855333,127.67,2.3,1.4
2024-04-16T07:41:49Z,4.36473098,50.81858856,126.63,2.36,1.25
2024-04-16T07:41:52Z,4.36489684,50.81860848,125.82,3.81,1.65
2024-04-16T07:41:54Z,4.3650184,50.81871752,125.88,1.28,1.1
2024-04-16T07:42:30Z,4.36519314,50.8187702,126.37,4.23,1.3
2024-04-16T07:42:32Z,4.36535972,50.81877391,126.7,6.5,1.58
2024-04-16T07:42:34Z,4.36555072,50.81878183,126.97,6.52,1.44
2024-04-16T07:42:36Z,4.36574324,50.81879442,127.52,6.63,1.47
2024-04-16T07:42:38Z,4.36595073,50.81880335,128.96,6.41,1.43
2024-04-16T07:42:40Z,4.36612144,50.81881815,129.82,5.95,1.44
2024-04-16T07:42:42Z,4.36627328,50.81883118,130.29,5.15,1.52
2024-04-16T07:42:45Z,4.36642676,50.81885274,130.07,2.86,1.81
2024-04-16T07:42:52Z,4.36647996,50.8189462,131.12,0,6.25
2024-04-16T07:43:20Z,4.36665392,50.81894831,130.6,2.1,1.68
2024-04-16T07:43:25Z,4.3668025,50.81893887,129.91,1.38,1.67
2024-04-16T07:43:30Z,4.36697829,50.8189372,129.66,2.72,1.53
2024-04-16T07:43:34Z,4.36714983,50.8189595,130,1.98,1.13
2024-04-16T07:43:40Z,4.36731826,50.81897538,132.07,1.59,1.55
2024-04-16T07:43:44Z,4.36746309,50.8189795,133.74,1.87,1.6
2024-04-16T07:44:52Z,4.36761451,50.81898585,135.82,2.35,1.03
2024-04-16T07:44:55Z,4.36778212,50.81898116,136.36,3.73,1.61
2024-04-16T07:44:58Z,4.3679262,50.81897883,136.94,2.38,1.46
2024-04-16T07:45:25Z,4.36808791,50.81900239,136.89,1.16,1.25
2024-04-16T07:45:29Z,4.36823893,50.81903579,136.42,2.88,0.88
2024-04-16T07:45:32Z,4.3683823,50.81906982,135.85,3.25,1.35
2024-04-16T07:45:36Z,4.36854706,50.81907488,136.1,1.83,1.53
2024-04-16T07:46:08Z,4.36869277,50.81910339,136.14,2.09,1.46
2024-04-16T07:46:12Z,4.36889246,50.8191274,135.53,4.8,1.44
2024-04-16T07:46:14Z,4.36905292,50.81913559,135.12,5.25,1.53
2024-04-16T07:46:17Z,4.36922725,50.81913583,134.87,2.17,1.53
2024-04-16T07:46:21Z,4.36937099,50.81913767,135.17,2.22,1.59
2024-04-16T07:46:30Z,4.36951078,50.8191793,136.74,1.27,2.47
2024-04-16T07:46:35Z,4.36961591,50.81925861,134.57,0,0.85
2024-04-16T07:47:37Z,4.36977261,50.81928515,133.84,5.08,1.44
2024-04-16T07:47:39Z,4.36994243,50.81929278,133.9,6.44,1.51
2024-04-16T07:47:41Z,4.37015482,50.8192983,134.06,7.74,1.52
2024-04-16T07:47:43Z,4.37036703,50.81931712,134.14,7.26,1.46
2024-04-16T07:47:45Z,4.37055013,50.81932801,133.95,6.2,1.31
2024-04-16T07:47:48Z,4.37071808,50.8193715,133.29,1.96,1.3
2024-04-16T07:47:52Z,4.37077045,50.81925925,132.63,6.8,3.14
2024-04-16T07:47:54Z,4.37080459,50.81909571,132.48,9.49,2.92
2024-04-16T07:47:56Z,4.37086297,50.81892844,132.9,8.95,2.88
2024-04-16T07:47:57Z,4.37090521,50.81884102,133.21,9.33,2.86
2024-04-16T07:47:58Z,4.37093915,50.81874967,133.62,9.7,2.91
2024-04-16T07:47:59Z,4.37097828,50.81865217,133.88,10.24,2.91
2024-04-16T07:48:00Z,4.37102794,50.81855599,134.24,10.23,2.87
2024-04-16T07:48:02Z,4.3711025,50.81838358,134.77,9.94,2.89
2024-04-16T07:48:04Z,4.37121187,50.81821135,134.96,10.12,2.78
2024-04-16T07:48:05Z,4.37127901,50.81812292,135.13,10.27,2.71
2024-04-16T07:48:06Z,4.37136922,50.81803364,135.17,10.69,2.57
2024-04-16T07:48:07Z,4.37147423,50.81794572,135.11,11.22,2.45
2024-04-16T07:48:08Z,4.37156625,50.81786958,135.2,10.83,2.35
2024-04-16T07:48:09Z,4.37167771,50.8177953,135.42,11.28,2.25
2024-04-16T07:48:10Z,4.37180482,50.81773289,135.64,10.92,2.15
2024-04-16T07:48:11Z,4.3719416,50.81767477,135.71,10.11,2.06
2024-04-16T07:48:12Z,4.37207909,50.81762365,135.92,9.22,2.03
2024-04-16T07:48:14Z,4.3723071,50.81754305,135.32,8.32,2.08
2024-04-16T07:48:16Z,4.37251437,50.81745646,135.8,7.95,2.1
2024-04-16T07:48:18Z,4.37270207,50.81733518,137.03,7.91,2.25
2024-04-16T07:48:19Z,4.37278402,50.81726062,138.19,7.88,2.28
2024-04-16T07:48:21Z,4.3729287,50.81715263,138.37,6.86,2.19
2024-04-16T07:48:23Z,4.37308296,50.81708102,138.71,6.61,2.2
2024-04-16T07:48:25Z,4.37326436,50.81699982,138.87,7.07,2.15
2024-04-16T07:48:27Z,4.37344461,50.81695487,139.21,7,2.1
2024-04-16T07:48:29Z,4.37362444,50.81690875,139.13,6.82,2.1
2024-04-16T07:48:31Z,4.3737904,50.8168326,138.81,6.7,2.13
2024-04-16T07:48:33Z,4.37395368,50.81675811,138.18,6.68,2.14
2024-04-16T07:48:35Z,4.37411526,50.81668769,137.86,6.72,2.08
2024-04-16T07:48:37Z,4.37427358,50.81660214,137.61,5.98,2.14
2024-04-16T07:48:40Z,4.37443493,50.81656653,138.97,3.6,2.17
2024-04-16T07:49:55Z,4.37459993,50.81656317,141.39,5.43,2.07
2024-04-16T07:49:57Z,4.37476764,50.81650698,141.79,7.26,2.07
2024-04-16T07:49:59Z,4.37498908,50.81640481,141.96,9.12,2.14
2024-04-16T07:50:01Z,4.37521651,50.81632629,142.69,8.56,2.14
2024-04-16T07:50:03Z,4.3754053,50.8162539,142.61,7.45,2.14
2024-04-16T07:50:05Z,4.37557931,50.81618842,142.03,7.49,2.13
2024-04-16T07:50:07Z,4.37575417,50.81611239,140.69,7.26,2.24
2024-04-16T07:50:09Z,4.37587955,50.81603485,139.63,5.18,2.44
2024-04-16T07:50:13Z,4.37597591,50.81593622,138.19,2.98,2.63
2024-04-16T07:50:16Z,4.37606623,50.81584694,137.31,5.27,2.57
2024-04-16T07:50:18Z,4.37615323,50.81573548,137.07,7.83,2.69
2024-04-16T07:50:20Z,4.37625566,50.81559328,136.71,9.21,2.71
2024-04-16T07:50:22Z,4.3763823,50.81542275,136.55,10.41,2.7
2024-04-16T07:50:23Z,4.3764478,50.81533342,136.28,10.53,2.7
2024-04-16T07:50:24Z,4.37651535,50.81523803,136.14,11.17,2.71
2024-04-16T07:50:25Z,4.37658593,50.81513969,136.09,11.64,2.72
2024-04-16T07:50:26Z,4.37665663,50.81503944,136.1,11.73,2.73
2024-04-16T07:50:27Z,4.37672866,50.81494006,136.14,11.79,2.71
2024-04-16T07:50:28Z,4.37680236,50.81484632,136.16,11.6,2.68
2024-04-16T07:50:29Z,4.37687395,50.81475647,136.27,11.45,2.67
2024-04-16T07:50:30Z,4.37694882,50.81467061,136.33,11.09,2.65
2024-04-16T07:50:31Z,4.37702149,50.81458015,136.42,11.29,2.68
2024-04-16T07:50:32Z,4.37709021,50.81448933,136.65,11.11,2.7
2024-04-16T07:50:33Z,4.37715724,50.81440127,136.64,11.1,2.72
2024-04-16T07:50:34Z,4.37723489,50.81430351,136.64,11.42,2.71
2024-04-16T07:50:35Z,4.37730243,50.81420224,136.61,11.78,2.73
2024-04-16T07:50:36Z,4.37736933,50.81410792,136.7,11.61,2.74
2024-04-16T07:50:37Z,4.3774318,50.81401636,136.79,11.37,2.74
2024-04-16T07:50:38Z,4.37750125,50.81392728,136.97,11.18,2.71
2024-04-16T07:50:39Z,4.3775604,50.81383905,137.03,10.88,2.74
2024-04-16T07:50:40Z,4.37762983,50.81375459,136.96,10.77,2.71
2024-04-16T07:50:42Z,4.37774504,50.8136175,137.17,9.92,2.68
2024-04-16T07:50:43Z,4.3778032,50.81353187,137.33,9.99,2.69
2024-04-16T07:50:44Z,4.37789292,50.81341335,138.14,10.81,2.66
2024-04-16T07:50:45Z,4.37799324,50.81331031,138.6,11.67,2.58
2024-04-16T07:50:46Z,4.37807606,50.81321463,138.78,11.81,2.56
2024-04-16T07:50:47Z,4.37816119,50.81310808,138.84,11.7,2.61
